Unnamed: 0,Datetime,Tweet Id,Text,Username,Translated_Comment,Sentiment,nb_sentiment,Sentiment_GBM,gbm_sentiment,mlp_sentiment
485,2022-03-05 22:08:34+00:00,1500231822755569666,"Manipur Polls: 77% turnout in final phase; 2 killed in separate incidents

#ManipurElections2022 #Manipur #Voting #VoterTurnout #Polling 
https://t.co/bvtnGnrGmC",WeForNews,Manipur Polls: 77% turnout in final phase; 2 killed in separate incidents,-1,0,0,0,-1
486,2022-03-05 20:06:38+00:00,1500201137642741761,"Manipur Assembly Election 2022: 67.66 Per Cent Voter Turnout Till 3 P.M.

#ManipurElections2022
https://t.co/DaavyHHVnf",UNPTVIndia,Manipur Assembly Election 2022: 67.66 Per Cent Voter Turnout Till 3 P.M.,0,0,1,0,0
487,2022-03-05 19:56:30+00:00,1500198589406265345,"Wow Manipur. They have shown us the road to use the biggest trump card we have in our hand. Our Vote.

They came out in large numbers and around 78% of Manipuri's casted their invaluable vote in two phases.

Being a congressman I hope it's vote for change.

#ManipurElections2022",Ankit77Thakur,"Wow Manipur. They have shown us the road to use the biggest trump card we have in our hand. Our Vote.

They came out in large numbers and around 78% of Manipuri's casted their invaluable vote in two phases.

Being a congressman I hope it's vote for change.",1,1,2,1,1
488,2022-03-05 19:32:23+00:00,1500192520479084544,"Manipur records average voter turnout of over 78 pc in second phase of Assembly polls
#ManipurElections2022 #Manipur #ManipurElection2022 #WriddhimanSaha https://t.co/yiH6gXdNya",thepublicnews24,"Manipur records average voter turnout of over 78 pc in second phase of Assembly polls
    ",-1,1,0,-1,-1
489,2022-03-05 18:35:54+00:00,1500178304174727168,"So, the last phase Election.
#ManipurElections2022 
#AssemblyElections2022 https://t.co/83FmyeSBmJ",imbastola,"So, the last phase Election.",0,1,1,0,0
490,2022-03-05 18:28:35+00:00,1500176464615915521,"Manipur records average voter turnout of over 78 pc in second phase of Assembly polls

#ManipurElections2022 #Manipur https://t.co/hQWwEvsd50",OfficialAiNews,Manipur records average voter turnout of over 78 pc in second phase of Assembly polls,-1,1,0,-1,-1
491,2022-03-05 18:28:00+00:00,1500176317727543298,"Manipur records average voter turnout of over 78 pc in second phase of Assembly polls

Read @ANI Story | https://t.co/riEuyxSffO

#ManipurElections2022 #Manipur https://t.co/oJFFVpbF7V",ani_digital,"Manipur records average voter turnout of over 78 pc in second phase of Assembly polls

Read @ANI Story |",-1,1,0,0,-1
492,2022-03-05 18:18:33+00:00,1500173938907049985,"#ElectionsWithHT | Two persons were killed in separate incidents of violence as voting for the remaining 22 seats in the second and final phase of the #ManipurElections2022 concluded.

(Reports @ssamom1970)

https://t.co/8KeA7HFkSP",htTweets," | Two persons were killed in separate incidents of violence as voting for the remaining 22 seats in the second and final phase of the  concluded.

(Reports @ssamom1970)

",-1,0,0,-1,-1
493,2022-03-05 17:29:29+00:00,1500161590481543177,"मणिपुर में चुनावी हिंसा के बीच 76 फीसदी से अधिक मतदान
#ManipurElections2022
https://t.co/LotpGTddf5",ShahTimes1,More than 76 percent turnout amidst electoral violence in Manipur,1,1,2,1,1
494,2022-03-05 17:27:52+00:00,1500161181742350336,"मणिपुर में चुनावी हिंसा के बीच 76 फीसदी से अधिक मतदान
#ManipurElections2022
https://t.co/5fArEc4rRR",asifkhanmzn,More than 76 percent turnout amidst electoral violence in Manipur,1,1,2,1,1
495,2022-03-05 17:22:32+00:00,1500159841968726017,"Manipur Election 2022 | അക്രമം, കൊലപാതകം, സംഭവബഹുലം ; മണിപ്പൂരില്‍ 76.04 ശതമാനം പോളിങ് https://t.co/D8P4dSuNAD 

@CeoManipur #ManipurElections2022",ETVBharatKL,"Manipur Nlain 2022 |Violence, murder, the incident;76.04% turnout in Manipur

@Ceomanipur",0,0,1,0,0
496,2022-03-05 17:20:16+00:00,1500159270817787911,"#PolstratUpdate : 76.04% voter turnout recorded till 5pm in the second phase of Manipur elections.
#ManipurElections2022 https://t.co/eKtT5BKHg6",teampolstrat,: 76.04% voter turnout recorded till 5pm in the second phase of Manipur elections.,0,0,1,0,0
497,2022-03-05 17:14:50+00:00,1500157903575318528,"#Delhi | BJP will retain power in Manipur: #AmitShah

READ:https://t.co/FPDGvlt1aL

#Manipur #ManipurElections2022 #ManipurElections",thefirstindia,"| BJP will retain power in Manipur:

READ:",0,1,1,0,0
498,2022-03-05 17:07:47+00:00,1500156130601103360,"#Manipur | Chances of re-poll at polling stations where EVM data couldn't be retrieved following violence: Chief Electoral Officer

READ:https://t.co/HJG7xbGDCz

#ManipurElections2022 #ManipurElections",thefirstindia,"| Chances of re-poll at polling stations where EVM data couldn't be retrieved following violence: Chief Electoral Officer

READ:",0,0,1,0,0
499,2022-03-05 16:54:34+00:00,1500152802579922947,"हमें वोटिंग करना मणिपुर से सीखना चाहिए... 76.04%. शानदार. 
#ManipurElections2022 https://t.co/RdY1hYSek7",sandeepkumarsun,We should learn from Manipur to vote ... 76.04%.Fabulous.,0,0,1,0,0
500,2022-03-05 16:32:51+00:00,1500147336483270656,"इम्फाल, मणिपुर में चुनाव ड्यूटी के दौरान चुनाव पर्यवेक्षकों के लिए डिनर पार्टी के समय राजस्थानी गीतों पर मस्ती, साथ में हैं दौसा जिले के पंजाब में IAS सुमेर सिंह गुर्जर अन्य अधिकारी.
#ManipurElections2022 #Imphal #devprakashirs https://t.co/9DgPgVOqGI",DevprakasMeena,"इम्फाल, मणिपुर में चुनाव ड्यूटी के दौरान चुनाव पर्यवेक्षकों के लिए डिनर पार्टी के समय राजस्थानी गीतों पर मस्ती, साथ में हैं दौसा जिले के पंजाब में IAS सुमेर सिंह गुर्जर अन्य अधिकारी.
   ",0,0,1,0,0
501,2022-03-05 16:31:32+00:00,1500147008861921282,"मणिपुर
#ManipurElections2022 
#Manipur https://t.co/5I0C3OBo19",chitreshgahlot,Manipur,0,0,1,0,0
502,2022-03-05 16:26:57+00:00,1500145854698508290,"A scene from the Athokhpam UP School Polling Station in Thoubal in #ManipurElections2022

(4) https://t.co/6laLXsfwta",nibirdeka,"A scene from the Athokhpam UP School Polling Station in Thoubal in

(4)",0,0,1,0,0
503,2022-03-05 16:26:31+00:00,1500145743968886785,"A first time voter and en elderly woman casting their vote in Thoubal

Women outnumber male voters in both the 2 phases of #ManipurElections2022  (2) https://t.co/OEI3d3LiYE",nibirdeka,"A first time voter and en elderly woman casting their vote in Thoubal

Women outnumber male voters in both the 2 phases of   (2)",1,1,2,1,1
504,2022-03-05 16:20:43+00:00,1500144285014179840,"One person was killed in an incident of poll violence that saw heated arguments among political party workers and EVMs being damaged in the second phase of #ManipurElections2022.

(Reports @ssamom1970)

https://t.co/8kElKIyFcU",htTweets,"One person was killed in an incident of poll violence that saw heated arguments among political party workers and EVMs being damaged in the second phase of .

(Reports @ssamom1970)",-1,0,0,-1,-1
505,2022-03-05 16:09:34+00:00,1500141478500511745,"#ManipurElections2022: Polling for 2nd and final phase of Manipur Assembly polls ended today marred by violence with 76.62%. A total of 8,38,730 voters in the state turned out to exercise their franchise as per report available till 5 pm. #Manipur 

https://t.co/qeBQ81Ct4p",ukhrultimes,": Polling for 2nd and final phase of Manipur Assembly polls ended today marred by violence with 76.62%. A total of 8,38,730 voters in the state turned out to exercise their franchise as per report available till 5 pm.",1,1,2,1,0
506,2022-03-05 16:07:43+00:00,1500141011779350529,"Manipur voting: 1 killed, 1 injured in firing outside polling booth in Senapati district.

#englishnews #news #manipur #ManipurElections2022 
#polling #senapatidistrict

Read more:https://t.co/qvuOD7Pk0K https://t.co/xcfQHdSBnC",24x7NewsOnline,"Manipur voting: 1 killed, 1 injured in firing outside polling booth in Senapati district.




Read more:",1,1,2,1,1
507,2022-03-05 16:00:27+00:00,1500139185788710915,"Congress claims 2 BJP workers tried to run away with the EVM, 1 shot dead. BJP bribing banned militant groups in Manipur to win elections. Violence in the state. Crude bombs made by BJP exploded. Stormy ☁️

@Thapa4INC @INCIndia 
#ManipurElections2022 

https://t.co/1NVH3OCIv9",MukandRita,"Congress claims 2 BJP workers tried to run away with the EVM, 1 shot dead. BJP bribing banned militant groups in Manipur to win elections. Violence in the state. Crude bombs made by BJP exploded. Stormy 

@Thapa4INC @INCIndia 
 

",-1,0,0,-1,-1
508,2022-03-05 15:39:17+00:00,1500133858280640512,"#CIAElectionUpdate: Manipur records 76.04% voter turnout till 5 pm. 
#ManipurElections2022 https://t.co/RrBBGHb3tS",IndiaAnalytics,: Manipur records 76.04% voter turnout till 5 pm.,0,0,1,0,0
509,2022-03-05 15:32:12+00:00,1500132076326055937,"Manipur Election 2022: Voting for the second and final phase of Manipur election concludes, 76.62 percent voter turnout
#ManipurElections2022",PollUpdateInd,"Manipur Election 2022: Voting for the second and final phase of Manipur election concludes, 76.62 percent voter turnout",0,0,1,0,0
510,2022-03-05 15:29:03+00:00,1500131280629149696,"76.04% Voter Turnout In Manipur’s Second And Final Phase Of Assembly Poll
#ManipurElections2022 #AssemblyElections2022 
https://t.co/vFUj1nOeIT",IndiaAheadNews,76.04% Voter Turnout In Manipur’s Second And Final Phase Of Assembly Poll,0,0,1,0,0
511,2022-03-05 15:29:01+00:00,1500131274052485123,"MANIPUR ASSEMBLY ELECTIONS PHASE 2

Voting in #Manipur for the second &amp; final phase of Assembly elections has concluded across the remaining 22 of the 60 constituencies. 

@nibirdeka reports.

#ManipurElections2022 https://t.co/p1vX1TN3ud",MirrorNow,"MANIPUR ASSEMBLY ELECTIONS PHASE 2

Voting in  for the second &amp; final phase of Assembly elections has concluded across the remaining 22 of the 60 constituencies.

@nibirdeka reports.",0,0,1,0,0
512,2022-03-05 15:25:40+00:00,1500130430170767363,"#ManipurElections2022 
Next cm of Manipur sae kanana oidoino??",momonsana87,Next cm of Manipur sae kanana oidoino??,0,0,1,0,0
513,2022-03-05 15:25:09+00:00,1500130301476950021,"#ManipurElections2022 : Manipur records voter turnout of about 77% in second and final Phase of Assembly Elections.

#AssemblyElections2022 | #PollsWithAIR

https://t.co/hloV0TGKGP",airnewsalerts,": Manipur records voter turnout of about 77% in second and final Phase of Assembly Elections.

|",0,0,1,0,0
514,2022-03-05 15:22:51+00:00,1500129722084167691,"#ManipurElections2022 
#patsoi kendra gi kanana kadoi mangay ??",momonsana87," 
 kendra gi kanana kadoi mangay ??",0,0,1,0,0
515,2022-03-05 14:56:41+00:00,1500123136666521603,"Manipur Election 2022: मणिपुर विधानसभा चुनाव के दूसरे और अंतिम चरण में 76.62% मतदान
#ManipurElections2022 
https://t.co/MM0RpFjQSc",indiatvnews,Manipur Election 2022: 76.62% voting in second and final phase of Manipur assembly elections,0,0,1,0,0
516,2022-03-05 14:54:59+00:00,1500122711124754437,"Political parties have accused each other of disturbing free and fair elections in many places
#ManipurElections2022 
https://t.co/kIijDiODzp",NENowNews,Political parties have accused each other of disturbing free and fair elections in many places,1,1,2,1,1
517,2022-03-05 14:49:12+00:00,1500121255910862849,#ElectionsWithNDTV | Provisional voter turnout stands at 77.49 per cent as voting ends for Phase 2 of #ManipurElections2022. https://t.co/G86i9T6JHM,ndtv,| Provisional voter turnout stands at 77.49 per cent as voting ends for Phase 2 of .,0,0,1,0,0
518,2022-03-05 14:41:41+00:00,1500119363663237121,"#मणिपुर में शनिवार को दूसरे और अंतिम चरण के लिए 60 में से 22 निर्वाचन क्षेत्रों में 8,38,730 मतदाताओं में से 77 प्रतिशत ने अपने मताधिकार का प्रयोग किया। वहीं, दो लोगों की मौत हो गई और कई अन्य घायल हो गए। अधिकारियों ने यह जानकारी।

#ManipurElections2022 https://t.co/T5yUHwauoy",IANSKhabar,"On Saturday, 77 percent of 8,38,730 voters exercised their franchise in 22 out of 60 constituencies for the second and final phase in Purur.At the same time, two people died and many others were injured.Officials gave this information.",1,1,2,1,1
519,2022-03-05 14:37:06+00:00,1500118210787819520,"#ManipurElections2022: Over 76 pc votes polled in last phase of voting till 5 pm; at least 2 killed in poll-related violence 

#ElectionsWithJagran #AssemblyElections2022 

https://t.co/xZ4aSIqxWR",JagranEnglish,: Over 76 pc votes polled in last phase of voting till 5 pm; at least 2 killed in poll-related violence,-1,1,0,-1,-1
520,2022-03-05 14:36:06+00:00,1500117958370025473,"#ManipurElections2022 : Manipur records voter turnout of about 77 percent in second and final Phase of Assembly Elections.

78 percent voter turnout registered for re-polls of 12 polling stations of 5 assembly constituencies.

 #PollsWithAIR | #AssemblyElections2022 https://t.co/1pflLFoWUU",airnewsalerts,": Manipur records voter turnout of about 77 percent in second and final Phase of Assembly Elections.

78 percent voter turnout registered for re-polls of 12 polling stations of 5 assembly constituencies.

|",0,0,1,0,0
521,2022-03-05 14:31:18+00:00,1500116748947062785,"मणिपुर के मुख्य निर्वाचन अधिकारी राजेश अग्रवाल के अनुसार, ""मणिपुर विधानसभा चुनाव का दूसरा चरण भी ज्यादातर शांतिपूर्ण रहा। शाम 5 बजे तक 76.62% मतदान हुआ। हमें लगभग 85% मतदान होने की उम्मीद है"" 
#ManipurElections2022 #ElectionsWithKnews https://t.co/Yfwk3eQwvd",Knewsindia,"According to Manipur Chief Electoral Officer Rajesh Aggarwal, ""The second phase of the Manipur assembly elections was also mostly peaceful. 76.62% polling was done till 5 pm. We expect about 85% turnout""",1,1,2,1,1
